"price_level","vegan_options","awards","gluten_free","cuisines","original_location","open_days_per_week","avg_rating","total_reviews_count","food","service","atmosphere","excellent","meals"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",7,4,118,4,4.5,4,25,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,230,4.5,4,4,14,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,1679,4,4,4,157,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4,230,4,4,4.5,12,"NoAnswer"
"low","Y","Certificate of Excellence 2015","N","Others","Barcelonès",7,4,118,4.5,3.5,4,21,"NoAnswer"
"low","N","Certificate of Excellence 2020","N","Latin American","Barcelonès",3,4,321,4,4,4,73,"NoAnswer"
"medium","N","Certificate of Excellence 2017","Y","European","Barcelonès",5,4,302,4,3.5,4,17,"LunchDinner"
"low","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,973,4.5,4.5,4.5,370,"AllMeals"
"medium","Y","Certificate of Excellence 2019","N","Healthy","Barcelonès",6,4.5,153,4.5,4.5,4,42,"NoAnswer"
"low","Y","Not Awarded","Y","Asian","Barcelonès",7,4,431,4,3.5,3.5,48,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,2,260,2.5,3,3,14,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",5,4.5,120,4.5,4.5,4.5,17,"Drinks"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,501,3.5,4,4,104,"LunchDinner"
"medium","Y","Certificate of Excellence 2017","Y","Others","Barcelonès",7,4,222,4,3.5,4.5,41,"NoAnswer"
"medium","N","Not Awarded","N","Others","Barcelonès",NA,1.5,135,1.5,1.5,2.5,2,"NoAnswer"
"low","N","Certificate of Excellence 2018","N","European","Barcelonès",7,4,113,3.5,4,4,48,"Others"
"low","Y","Certificate of Excellence 2016","N","European","Barcelonès",NA,4.5,109,5,4.5,4,37,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,220,3.5,4,3,11,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,2117,4.5,4.5,4.5,535,"AllMeals"
"medium","N","Not Awarded","N","Latin American","Barcelonès",7,3,172,3,3,3.5,9,"LunchDinner"
"medium","N","Certificate of Excellence 2015","N","European","Barcelonès",7,3.5,124,4,3.5,3.5,9,"LunchDinner"
"medium","N","Certificate of Excellence 2015","N","European","Barcelonès",NA,4,166,4,4,4.5,30,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","American","Barcelonès",6,4.5,609,4.5,4.5,4.5,258,"Drinks"
"medium","N","Certificate of Excellence 2020","N","American","Barcelonès",7,4,191,4,3.5,3.5,13,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","N","American","Barcelonès",7,4,301,4,4,4.5,74,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Barcelonès",7,4,131,4,4,4,6,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",6,3.5,270,3.5,4,3.5,19,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","N","European","Barcelonès",7,4.5,387,4.5,4.5,4,56,"NoAnswer"
"medium","Y","Certificate of Excellence 2017","Y","European","Barcelonès",7,4,1106,4,3.5,4,138,"LunchDinner"
"low","Y","Not Awarded","Y","Asian","Barcelonès",7,4,393,4,3.5,4,51,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,232,4.5,4.5,4,6,"NoAnswer"
"medium","N","Certificate of Excellence 2015","N","European","Barcelonès",7,4,1120,4,4,4,183,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,531,4.5,4,4,75,"LunchDinner"
"low","Y","Certificate of Excellence 2019","N","European","Barcelonès",7,4.5,136,4.5,5,5,56,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","American","Barcelonès",7,4,363,4.5,4,4,23,"NoAnswer"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",6,4,105,4.5,4.5,3.5,9,"NoAnswer"
"low","Y","Certificate of Excellence 2020","N","European","Barcelonès",7,4.5,740,4.5,4,4.5,170,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,438,4,3.5,4,71,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",NA,4,120,4.5,4,4,3,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3,134,3.5,3.5,3.5,3,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,210,4.5,4.5,4,42,"LunchDinner"
"medium","N","Certificate of Excellence 2014","N","Others","Barcelonès",7,3,223,3.5,3.5,4.5,30,"Others"
"medium","Y","Certificate of Excellence 2017","Y","European","Barcelonès",5,4.5,110,4.5,4.5,4.5,8,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","Latin American","Barcelonès",7,4,232,4,4,4,20,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","European","Barcelonès",6,4.5,1091,4.5,5,5,506,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Barcelonès",7,4,102,4.5,4.5,4,15,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,150,4,4,4,19,"LunchDinner"
"low","Y","Certificate of Excellence 2016","Y","European","Barcelonès",7,4,137,4.5,4,4.5,16,"NoAnswer"
"medium","Y","Not Awarded","N","European","Barcelonès",NA,4,116,3.5,3.5,3.5,3,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,2545,4.5,4.5,4.5,785,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","American","Barcelonès",7,4.5,146,4.5,4.5,5,43,"Drinks"
"medium","N","Certificate of Excellence 2017","Y","European","Barcelonès",6,4,220,4,4,4,5,"NoAnswer"
"low","Y","Certificate of Excellence 2016","N","European","Barcelonès",7,4,147,4,3.5,4,12,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","American","Barcelonès",5,4.5,158,4,5,4,71,"Drinks"
"medium","N","Not Awarded","N","European","Barcelonès",7,4,158,4,4,4.5,31,"AllMeals"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",6,4.5,163,4.5,4.5,4.5,15,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3,130,3,3.5,3.5,10,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","Latin American","Barcelonès",7,4.5,193,4.5,4.5,4.5,33,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,367,4.5,4.5,4,43,"Others"
"low","N","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,406,4.5,4.5,4.5,67,"AllMeals"
"medium","Y","Not Awarded","Y","European","Barcelonès",7,3.5,1050,3.5,3.5,4,74,"AllMeals"
"low","N","Certificate of Excellence 2019","N","European","Barcelonès",7,4,136,4,4,4,23,"BreakfastLunch"
"high","N","Not Awarded","N","European","Barcelonès",5,4.5,127,4.5,4.5,4.5,37,"LunchDinner"
"medium","N","Not Awarded","N","Asian","Barcelonès",7,3.5,105,3.5,3.5,3.5,3,"Drinks"
"medium","Y","Certificate of Excellence 2020","Y","American","Barcelonès",7,4.5,875,4.5,4.5,4,158,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,2263,4.5,4.5,4,445,"NoAnswer"
"medium","N","Certificate of Excellence 2019","Y","Asian","Barcelonès",6,4.5,165,4.5,4,4,30,"LunchDinner"
"medium","N","Certificate of Excellence 2014","N","European","Barcelonès",7,3.5,136,3.5,3.5,3.5,13,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","Asian","Barcelonès",7,4,171,4.5,4.5,4,10,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,252,4,4,3.5,36,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,325,4,4,4,49,"NoAnswer"
"low","N","Not Awarded","N","European","Barcelonès",7,3.5,164,3.5,4,3.5,15,"AllMeals"
"medium","N","Not Awarded","N","Others","Barcelonès",NA,2.5,125,3,3.5,3.5,5,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",6,4,181,4,3.5,3,17,"AllMeals"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,1309,4.5,4.5,4.5,231,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","Latin American","Barcelonès",7,4,1246,4,4,4,59,"NoAnswer"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",6,4,132,3.5,3.5,4.5,11,"AllMeals"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3,140,3.5,4,3.5,0,"LunchDinner"
"high","N","Not Awarded","Y","European","Barcelonès",NA,4.5,981,4.5,4,4,116,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3,421,3,3,3.5,28,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",7,4,188,4,4,3.5,33,"Others"
"medium","Y","Not Awarded","N","Asian","Barcelonès",6,3.5,182,4,3.5,4,6,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",6,4,131,4,4,4,11,"LunchDinner"
"low","N","Certificate of Excellence 2018","N","Others","Barcelonès",NA,4.5,211,4.5,4,4.5,39,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,648,4.5,4,4,137,"AllMeals"
"high","Y","Certificate of Excellence 2020","Y","Asian","Barcelonès",7,4,1766,4.5,4,4.5,252,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,304,4,4,3.5,30,"NoAnswer"
"low","N","Certificate of Excellence 2020","N","European","Barcelonès",NA,4,129,4,4.5,4,23,"AllMeals"
"low","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,536,4.5,4.5,4,46,"LunchDinner"
"low","N","Not Awarded","N","American","Barcelonès",7,3.5,230,3.5,3.5,3.5,8,"LunchDinner"
"low","Y","Certificate of Excellence 2017","Y","Others","Barcelonès",7,4,101,4.5,4.5,4.5,13,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","Asian","Barcelonès",5,4.5,344,4.5,4.5,5,45,"NoAnswer"
"low","Y","Not Awarded","N","European","Barcelonès",7,3.5,221,4,4,4,32,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,4414,4.5,4.5,4.5,1448,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Barcelonès",7,4.5,737,4.5,4.5,4.5,173,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",4,4.5,124,4.5,4.5,4.5,5,"NoAnswer"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",7,4,462,4,4,4,85,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Barcelonès",7,4.5,151,4.5,4.5,4.5,29,"Others"
"low","N","Certificate of Excellence 2020","N","Asian","Barcelonès",6,4.5,1206,4.5,4,4,119,"LunchDinner"
"low","N","Certificate of Excellence 2015","N","European","Barcelonès",7,4,108,4,4,4,8,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","Others","Barcelonès",7,4.5,952,4.5,4.5,4,432,"LunchDinner"
"medium","Y","Certificate of Excellence 2015","Y","European","Barcelonès",7,4,787,4,3.5,4,93,"BreakfastLunch"
"medium","Y","Not Awarded","Y","Others","Barcelonès",7,3.5,332,4,3.5,3.5,53,"NoAnswer"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",6,4,111,4,4,4.5,26,"BreakfastLunch"
"medium","Y","Certificate of Excellence 2016","N","European","Barcelonès",3,3.5,355,4,4,4,45,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,2098,4.5,4.5,4.5,978,"LunchDinner"
"medium","Y","Certificate of Excellence 2017","N","Asian","Barcelonès",7,4,104,4,4,4,8,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Barcelonès",7,4,355,4,4,4,39,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",NA,4,135,4.5,4,3.5,5,"Others"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,175,4.5,4,4.5,26,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,458,3.5,3.5,3.5,33,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,342,4,4,4,25,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,430,4.5,4,4.5,130,"AllMeals"
"low","N","Not Awarded","N","American","Barcelonès",NA,3.5,361,3.5,3.5,3.5,22,"BreakfastLunch"
"low","N","Certificate of Excellence 2019","N","European","Barcelonès",6,4.5,101,4.5,4.5,4.5,8,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",6,4.5,157,4.5,5,4.5,52,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,229,4.5,4,4,14,"AllMeals"
"low","N","Not Awarded","N","European","Barcelonès",7,3.5,102,3.5,3.5,4,8,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","N","Asian","Barcelonès",NA,4.5,169,4.5,4.5,4,4,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,283,4.5,4.5,4,62,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,596,4.5,4.5,4,115,"LunchDinner"
"low","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,142,4.5,5,4,13,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","Others","Barcelonès",7,4,183,3.5,4,4.5,26,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4,129,3.5,3.5,3.5,21,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,350,4,4.5,4,57,"AllMeals"
"medium","N","Certificate of Excellence 2018","N","Others","Barcelonès",7,4,248,4,4.5,4.5,63,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,257,4.5,4.5,4.5,84,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,120,3,3.5,4,10,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",NA,4.5,106,4.5,4.5,4.5,0,"LunchDinner"
"low","N","Not Awarded","N","European","Barcelonès",7,3.5,124,3.5,3.5,3,14,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",7,4,204,4,4,4,44,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",5,4.5,529,4.5,4.5,4.5,76,"NoAnswer"
"medium","N","Not Awarded","N","American","Barcelonès",7,2.5,164,3.5,3,4,3,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","American","Barcelonès",7,4,341,4,4,4,85,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,619,4.5,4.5,4.5,199,"LunchDinner"
"medium","Y","Not Awarded","N","European","Barcelonès",7,3.5,231,4,4,3.5,24,"NoAnswer"
"high","N","Not Awarded","Y","European","Barcelonès",7,4.5,1023,4.5,4.5,4.5,282,"LunchDinner"
"low","Y","Certificate of Excellence 2020","N","European","Barcelonès",7,4.5,925,4.5,4.5,4,159,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","European","Barcelonès",6,4,327,4,4,4,52,"LunchDinner"
"medium","Y","Certificate of Excellence 2015","N","European","Barcelonès",6,4,316,4,4,4,52,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","N","European","Barcelonès",7,4,313,4,4,4,32,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,206,4.5,4.5,4.5,23,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","American","Barcelonès",6,4.5,307,5,5,4.5,112,"Drinks"
"low","N","Certificate of Excellence 2020","N","European","Barcelonès",NA,4.5,649,4.5,4.5,3.5,202,"NoAnswer"
"low","Y","Certificate of Excellence 2020","N","European","Barcelonès",7,4.5,155,4.5,4.5,4.5,26,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",6,5,2685,5,4.5,4.5,402,"LunchDinner"
"low","N","Certificate of Excellence 2019","N","European","Barcelonès",6,4,552,4.5,4,4,46,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,461,4.5,4.5,4.5,95,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","American","Barcelonès",7,4.5,168,4,4.5,4.5,66,"Drinks"
"medium","N","Not Awarded","N","European","Barcelonès",6,3,207,3.5,3.5,3.5,4,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,2,428,2,2,2.5,14,"Drinks"
"low","N","Not Awarded","N","European","Barcelonès",7,3.5,152,4,4,3.5,8,"LunchDinner"
"medium","N","Certificate of Excellence 2015","N","European","Barcelonès",6,4,154,4,4,4,1,"LunchDinner"
"low","N","Certificate of Excellence 2018","N","European","Barcelonès",6,4.5,208,4.5,4.5,4,28,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,871,4.5,4.5,4.5,241,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",6,4,301,4,4,4,39,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","Others","Barcelonès",6,4,251,4.5,4,4.5,42,"NoAnswer"
"low","N","Not Awarded","N","European","Barcelonès",NA,3,147,3.5,4,3,10,"Others"
"low","Y","Certificate of Excellence 2017","N","Asian","Barcelonès",7,4,230,4,4,4,40,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","American","Barcelonès",6,4.5,992,4.5,4.5,4.5,350,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",7,4,180,4.5,4.5,4,21,"LunchDinner"
"low","N","Not Awarded","N","American","Barcelonès",7,3.5,157,3.5,3.5,3.5,23,"LunchDinner"
"low","N","Certificate of Excellence 2017","N","American","Barcelonès",6,4,279,4,4,4.5,69,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",6,4,155,4,4,3.5,0,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3.5,130,3.5,3.5,3.5,9,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",7,4,402,3.5,3.5,4.5,47,"Drinks"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,164,4.5,4.5,4.5,36,"NoAnswer"
"medium","N","Not Awarded","N","Others","Barcelonès",7,2,603,2.5,2,2.5,16,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,1078,4.5,4.5,3.5,330,"LunchDinner"
"medium","Y","Not Awarded","N","European","Barcelonès",7,3.5,272,3.5,3.5,3,3,"NoAnswer"
"medium","Y","Not Awarded","Y","American","Barcelonès",7,4,756,4,3.5,4,75,"NoAnswer"
"low","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,122,4.5,4.5,4.5,12,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Barcelonès",7,4,227,4,4,4.5,22,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","Latin American","Barcelonès",6,4.5,212,4.5,4,4,18,"NoAnswer"
"low","N","Not Awarded","N","European","Barcelonès",7,3.5,176,3.5,4,3,18,"AllMeals"
"medium","Y","Certificate of Excellence 2018","N","European","Barcelonès",6,4.5,144,4,4.5,4.5,31,"AllMeals"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3,106,3,3.5,3.5,6,"NoAnswer"
"low","N","Not Awarded","N","Latin American","Barcelonès",NA,2.5,135,3,2.5,2.5,6,"NoAnswer"
"medium","N","Not Awarded","N","Latin American","Barcelonès",7,3,162,3.5,3,3,8,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",6,3.5,155,4,4,4,17,"LunchDinner"
"high","N","Not Awarded","N","Asian","Barcelonès",5,4.5,684,4.5,4.5,4.5,183,"LunchDinner"
"low","Y","Certificate of Excellence 2020","N","American","Barcelonès",7,4.5,2716,4.5,4.5,4.5,736,"NoAnswer"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",NA,4,127,4,4,4,16,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,4,277,4,3.5,4,24,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",6,4,186,4,4.5,4.5,30,"AllMeals"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",6,4,126,4,4.5,4.5,6,"LunchDinner"
"medium","N","Not Awarded","N","Asian","Barcelonès",7,2.5,116,3,2.5,3.5,4,"Others"
"low","N","Certificate of Excellence 2017","N","Others","Barcelonès",7,4,263,4,4,4,29,"Drinks"
"medium","N","Not Awarded","N","Asian","Barcelonès",7,3,176,3.5,3.5,3,2,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","Asian","Barcelonès",NA,4,155,4.5,4,3.5,5,"LunchDinner"
"low","N","Certificate of Excellence 2019","N","European","Barcelonès",7,4.5,157,4.5,4,4,13,"NoAnswer"
"medium","Y","Not Awarded","N","European","Barcelonès",6,4.5,108,4.5,4.5,4,14,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","American","Barcelonès",5,4.5,664,4.5,4,4,269,"AllMeals"
"medium","N","Certificate of Excellence 2020","N","European","Barcelonès",7,4.5,256,4.5,4,4,45,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Barcelonès",6,3.5,415,3.5,3.5,3.5,22,"Drinks"
"medium","Y","Not Awarded","N","European","Barcelonès",7,3.5,367,3.5,3.5,3,46,"NoAnswer"
"medium","N","Certificate of Excellence 2018","Y","European","Barcelonès",7,4,1246,4,4,4,211,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","European","Barcelonès",NA,4,109,4,4,4,27,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","Fusion / International","Barcelonès",6,4.5,884,4.5,4.5,4.5,299,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3,241,3,2.5,2.5,11,"Drinks"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3,170,3,3.5,3.5,6,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Barcelonès",6,4,242,4.5,4,4,42,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",NA,2.5,252,2.5,2.5,3.5,9,"NoAnswer"
"low","Y","Certificate of Excellence 2020","N","American","Barcelonès",6,4.5,365,4,4.5,4,48,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4.5,504,4.5,4.5,4,72,"NoAnswer"
"high","Y","Certificate of Excellence 2020","Y","European","Barcelonès",6,4,453,4.5,4.5,4,25,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,405,4.5,4.5,4.5,119,"BreakfastLunch"
"low","N","Not Awarded","N","European","Barcelonès",7,3.5,104,3.5,4,2.5,15,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","Asian","Barcelonès",7,4,539,4,4,4,101,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,1067,4.5,4.5,4.5,172,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",7,4,162,4,4,4,19,"LunchDinner"
"low","Y","Certificate of Excellence 2019","N","European","Barcelonès",7,4.5,394,4.5,4,4,80,"LunchDinner"
"medium","Y","Certificate of Excellence 2017","Y","Asian","Barcelonès",7,4,277,4,4,4,13,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4.5,190,4.5,4.5,5,49,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","Y","European","Barcelonès",7,4.5,1591,4.5,4.5,4.5,328,"NoAnswer"
"low","N","Certificate of Excellence 2015","N","European","Barcelonès",7,4,340,4,3.5,3.5,13,"LunchDinner"
"medium","N","Not Awarded","N","Latin American","Barcelonès",7,3,475,3.5,3,3,5,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","Asian","Barcelonès",6,4,180,4.5,4.5,4.5,8,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,354,4,4,4,50,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","N","Latin American","Barcelonès",6,4,324,4,4.5,4.5,31,"NoAnswer"
"medium","N","Not Awarded","Y","European","Barcelonès",7,3.5,1148,3.5,3.5,3.5,134,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","Asian","Barcelonès",7,4,110,4.5,4,3,3,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","European","Barcelonès",NA,4,176,4,4,4.5,19,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,2.5,180,3,3,3,5,"Drinks"
"medium","Y","Certificate of Excellence 2015","N","European","Barcelonès",7,3.5,680,4,4,4,100,"NoAnswer"
"medium","Y","Not Awarded","N","European","Barcelonès",7,3.5,317,4,3.5,3.5,31,"LunchDinner"
"low","N","Certificate of Excellence 2015","N","Asian","Barcelonès",NA,3.5,124,4,3.5,4,15,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",6,3.5,136,4,3.5,4.5,10,"LunchDinner"
"low","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,165,4.5,4.5,4,30,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,670,3.5,4,4,34,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,1315,4.5,4.5,4,365,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,882,4.5,4.5,4.5,208,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",6,4.5,909,4.5,4.5,4.5,223,"NoAnswer"
"high","N","Certificate of Excellence 2020","Y","Asian","Barcelonès",NA,4.5,386,4.5,4.5,5,48,"LunchDinner"
"medium","N","Certificate of Excellence 2016","N","Latin American","Barcelonès",7,4,635,4.5,4,4,88,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",NA,3,165,3.5,3.5,3.5,5,"LunchDinner"
"low","N","Certificate of Excellence 2019","N","American","Barcelonès",7,4,290,4,4,3.5,21,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Barcelonès",NA,4,149,4,4,4,9,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Barcelonès",5,4.5,314,4.5,4.5,4.5,94,"BreakfastLunch"
"medium","N","Certificate of Excellence 2019","N","European","Barcelonès",5,4,198,4,4,3.5,11,"Drinks"
"medium","Y","Not Awarded","Y","European","Barcelonès",7,4,992,4,4,4,94,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3.5,199,4,3.5,4,8,"LunchDinner"
"low","N","Certificate of Excellence 2019","N","Latin American","Barcelonès",7,4.5,328,4.5,4,3.5,41,"LunchDinner"
"medium","N","Not Awarded","N","American","Barcelonès",6,3.5,169,4,4,4,5,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","Others","Barcelonès",7,4.5,2784,4.5,4.5,4.5,365,"NoAnswer"
"medium","N","Certificate of Excellence 2019","Y","European","Barcelonès",5,4.5,589,4.5,4.5,4,85,"NoAnswer"
