price_level,vegan_options,gluten_free,open_days_per_week,avg_rating,total_reviews_count,food,service,atmosphere,excellent,location,awards,cuisine,top_tag
€€-€€€,Y,Y,6.0,4.5,164,4.5,4.5,,11,Berga,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,226,4.0,4.0,4.0,9,Sant Esteve de Palautordera,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,3.5,119,4.0,3.0,,1,Manresa,,Japanese,Mid-range
€€-€€€,N,N,7.0,2.5,112,3.5,3.0,,1,Manresa,,Italian,Mid-range
€€-€€€,Y,Y,7.0,4.0,299,4.0,4.0,4.0,23,Manresa,"Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,N,Y,7.0,4.0,208,4.0,4.0,4.0,8,Manresa,"Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,200,4.0,4.0,4.0,4,Manresa,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,425,4.5,4.5,4.0,19,Manresa,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,305,4.0,4.0,4.0,6,Manresa,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Seafood,Mid-range
€€-€€€,Y,N,6.0,4.0,203,4.0,4.0,4.5,4,Manresa,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€€€,N,Y,7.0,4.0,221,4.5,4.0,4.0,4,Manresa,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Fine Dining
€€-€€€,N,N,6.0,4.5,140,4.5,4.5,4.0,4,Manresa,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,3.0,4.0,105,4.5,4.0,,0,Manresa,"Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,223,4.5,4.5,4.5,6,Manresa,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,3.5,140,3.5,4.0,4.5,1,Manresa,,Deli,Mid-range
€€-€€€,Y,Y,6.0,4.0,150,4.0,4.0,4.0,1,Manresa,Certificate of Excellence 2015,Mediterranean,Mid-range
€€-€€€,N,N,4.0,4.0,151,4.0,4.0,4.5,3,Manresa,"Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015",American,Mid-range
€€-€€€,N,N,7.0,3.5,214,4.0,3.5,3.5,1,Manresa,,Italian,Mid-range
€€-€€€,Y,N,7.0,4.0,147,4.0,3.5,4.0,4,Manresa,"Certificate of Excellence 2017, Certificate of Excellence 2016",French,Mid-range
€€-€€€,N,N,,3.5,128,4.0,3.5,4.5,1,Manresa,,Japanese,Mid-range
€€-€€€,N,N,5.0,4.0,123,4.0,4.5,4.5,9,Manresa,"Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,,4.0,407,4.0,4.0,4.5,5,Manresa,"Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,,4.5,106,4.5,4.5,,57,Manresa,"Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,,3.5,127,3.5,3.5,,1,Manresa,,Mediterranean,Mid-range
€€-€€€,Y,Y,5.0,4.5,233,4.5,4.5,,6,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.0,147,4.0,3.5,,1,Vic,,Italian,Mid-range
€€-€€€,Y,N,3.0,4.5,114,5.0,5.0,,7,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",Italian,Mid-range
€€-€€€,Y,Y,5.0,4.5,142,4.5,4.5,3.5,3,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Pizza,Mid-range
€€-€€€,Y,Y,6.0,4.5,126,5.0,5.0,,5,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",European,Mid-range
€€-€€€,N,N,6.0,4.0,116,4.0,4.0,4.0,2,Vic,"Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,373,4.5,4.5,4.0,31,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,Y,N,6.0,4.0,175,4.5,4.5,4.0,3,Vic,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Spanish,Mid-range
€€-€€€,N,Y,6.0,4.0,180,4.0,4.0,4.0,9,Vic,Certificate of Excellence 2017,European,Mid-range
€€-€€€,N,Y,6.0,4.0,218,4.5,4.0,4.0,12,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2015",Seafood,Mid-range
€€-€€€,N,N,7.0,3.5,107,3.5,3.5,3.5,6,Vic,,Italian,Mid-range
€€-€€€,Y,Y,6.0,4.0,319,4.5,4.0,4.5,21,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.0,231,4.0,4.0,3.5,1,Vic,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2015",Steakhouse,Mid-range
€€-€€€,N,N,7.0,3.5,174,3.5,3.5,4.0,1,Vic,Certificate of Excellence 2015,International,Mid-range
€€-€€€,N,Y,,3.5,117,3.5,3.5,3.5,1,Vic,,Mediterranean,Mid-range
€€-€€€,N,N,,3.5,111,4.0,3.5,3.5,5,Vic,,Mediterranean,Mid-range
€€-€€€,Y,Y,5.0,4.0,265,4.5,3.5,4.0,6,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.0,243,3.0,3.0,4.0,1,Vic,,Mediterranean,Mid-range
€,Y,N,7.0,4.0,159,4.0,4.5,,1,Vic,"Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Cheap Eats
€€-€€€,Y,N,7.0,3.5,226,4.0,4.0,4.0,1,Vic,,Sushi,Mid-range
€€-€€€,Y,Y,6.0,4.5,110,4.5,4.0,4.0,6,Vic,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016",European,Mid-range
€€-€€€,Y,N,5.0,4.0,103,4.0,4.0,4.0,6,Vic,Certificate of Excellence 2018,Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.5,102,4.0,4.5,,1,Vic,"Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,,4.5,257,4.5,4.5,,10,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017",Italian,Mid-range
€€-€€€,N,N,,4.0,172,4.0,4.0,,12,Vic,"Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Simple restaurant",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,334,4.5,4.5,,24,Vic,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",International,Mid-range
€€-€€€,Y,Y,,4.0,126,4.0,4.0,,2,Vilafranca del Penedes,"Certificate of Excellence 2019, Certificate of Excellence 2018",Italian,Mid-range
€€-€€€,N,Y,6.0,4.5,101,4.5,4.5,,2,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,561,4.0,4.0,4.0,16,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2013",Italian,Mid-range
€€-€€€,Y,Y,6.0,4.0,224,4.0,4.0,4.0,12,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,367,4.5,4.5,4.5,29,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,261,4.0,4.5,4.0,15,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020",Mediterranean,Mid-range
€€€€,Y,N,6.0,4.5,309,4.5,4.5,4.0,41,Vilafranca del Penedes,"Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Comfortable restaurant",Spanish,Fine Dining
€€€€,N,Y,7.0,4.5,138,4.5,4.0,4.0,5,Vilafranca del Penedes,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Fine Dining
€€-€€€,N,N,7.0,3.5,149,4.0,3.5,3.0,3,Vilafranca del Penedes,,Italian,Mid-range
€€€€,N,Y,6.0,4.5,282,4.5,4.5,4.5,26,Vilafranca del Penedes,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Spanish,Fine Dining
€€-€€€,N,N,7.0,4.0,151,4.0,3.5,4.0,2,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2015",Italian,Mid-range
€€-€€€,N,Y,,4.5,167,4.5,4.5,4.0,1,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Italian,Mid-range
€€-€€€,N,Y,6.0,4.5,237,4.5,4.5,4.0,8,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Steakhouse,Mid-range
€€-€€€,Y,Y,6.0,4.0,128,4.0,4.0,3.5,0,Vilafranca del Penedes,"Certificate of Excellence 2017, Certificate of Excellence 2016",Spanish,Mid-range
€,N,N,7.0,4.0,132,4.0,4.0,3.0,2,Vilafranca del Penedes,"Certificate of Excellence 2017, Certificate of Excellence 2016",Italian,Cheap Eats
€€-€€€,Y,Y,5.0,4.5,167,4.5,4.0,4.5,10,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.0,109,4.5,4.5,,2,Vilafranca del Penedes,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017",Seafood,Mid-range
€€-€€€,N,N,6.0,3.5,104,3.5,3.5,,3,Vilassar de Mar,,Mexican,Mid-range
€€-€€€,N,N,6.0,3.5,266,4.0,3.0,3.5,5,Vilassar de Mar,Certificate of Excellence 2018,Seafood,Mid-range
€€-€€€,Y,Y,6.0,4.0,177,4.5,4.0,3.5,5,Vilassar de Mar,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,103,4.5,4.5,4.5,3,Vilassar de Mar,"Certificate of Excellence 2018, Certificate of Excellence 2017",Japanese,Mid-range
€€-€€€,Y,Y,7.0,3.5,357,3.5,4.0,3.5,3,Vilassar de Mar,,Italian,Mid-range
€€-€€€,N,Y,7.0,4.0,507,4.0,3.5,4.0,9,Vilassar de Mar,Certificate of Excellence 2015,Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.5,458,3.5,4.0,3.5,6,Vilassar de Mar,,Seafood,Mid-range
€€-€€€,N,Y,6.0,4.5,160,4.5,4.5,4.5,6,Vilassar de Mar,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,5.0,4.0,105,4.0,4.0,,1,Vilassar de Mar,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,118,4.5,4.5,4.5,2,Vilassar de Mar,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€,N,N,6.0,4.5,117,4.5,4.5,,1,Vilassar de Mar,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Cheap Eats
€€-€€€,Y,Y,3.0,4.0,102,4.5,4.5,,53,Sentmenat,"Certificate of Excellence 2018, Certificate of Excellence 2017",Spanish,Mid-range
€€-€€€,N,Y,6.0,4.0,112,4.0,4.0,4.5,1,Argentona,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.5,150,4.0,4.5,4.0,86,Argentona,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,253,4.0,4.0,4.5,7,Cabrera de Mar,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,7.0,3.0,228,3.5,3.0,3.0,0,Cabrera de Mar,,Steakhouse,Mid-range
€€-€€€,N,N,,3.5,142,4.0,3.0,4.0,1,Cabrera de Mar,"Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Simple restaurant",Seafood,Mid-range
€€-€€€,N,N,7.0,3.0,164,4.0,3.5,,8,Cabrera de Mar,,Mediterranean,Mid-range
€€-€€€,N,Y,7.0,3.5,194,4.0,3.5,,4,Cabrera de Mar,,Mediterranean,Mid-range
€€€€,N,N,1.0,4.5,117,4.5,4.5,4.5,7,Cervello,"Michelin 2021 for The Michelin Plate: Good cooking, Michelin 2021 for Comfortable restaurant",Mediterranean,Fine Dining
€€-€€€,N,N,5.0,3.5,165,3.5,3.5,3.5,46,Cervello,Certificate of Excellence 2016,Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,199,4.0,4.0,4.5,101,Llinars del Valles,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,N,7.0,3.5,155,4.0,3.5,4.0,4,Matadepera,,Mediterranean,Mid-range
€€-€€€,Y,N,6.0,4.0,154,4.5,4.5,4.5,7,Matadepera,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.0,189,4.5,4.5,4.5,5,Matadepera,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.0,306,4.0,4.0,4.0,20,Sant Sadurni d'Anoia,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,Y,Y,5.0,4.5,209,5.0,4.5,,9,Sant Sadurni d'Anoia,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,342,4.0,4.0,3.5,9,Sant Sadurni d'Anoia,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2014",Italian,Mid-range
€€-€€€,Y,Y,6.0,4.5,257,4.5,4.0,4.0,11,Sant Sadurni d'Anoia,"Travellers' Choice, Michelin 2021 for Bib Gourmand: good quality, good value cooking, Michelin 2021 for Comfortable restaurant",Mediterranean,Mid-range
€€-€€€,N,Y,5.0,4.5,406,4.5,4.5,4.0,48,Sant Sadurni d'Anoia,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Mediterranean,Mid-range
€€-€€€,Y,Y,3.0,4.5,187,4.5,4.5,4.5,7,Sant Sadurni d'Anoia,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Steakhouse,Mid-range
€€-€€€,N,N,6.0,4.0,171,4.0,4.0,4.0,9,Sant Sadurni d'Anoia,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,N,Y,2.0,4.5,701,4.0,4.0,4.0,7,Sant Sadurni d'Anoia,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Steakhouse,Mid-range
€€-€€€,Y,Y,6.0,4.0,191,4.0,4.0,4.0,16,Sant Sadurni d'Anoia,Certificate of Excellence 2017,Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,186,4.0,4.0,4.0,1,Arenys de Munt,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,,4.5,227,4.5,4.0,4.0,2,Arenys de Munt,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Steakhouse,Mid-range
€€-€€€,N,Y,6.0,4.0,118,4.0,4.0,4.0,4,Arenys de Munt,Certificate of Excellence 2016,,Mid-range
€€-€€€,Y,Y,7.0,4.5,134,4.5,4.0,4.0,2,Olesa de Montserrat,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,,4.0,114,4.0,4.0,,1,Olesa de Montserrat,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,7.0,3.5,223,4.0,3.5,3.5,1,Polinya,,Steakhouse,Mid-range
€€-€€€,N,N,,3.5,106,4.0,4.0,4.0,1,Polinya,,Barbecue,Mid-range
€€-€€€,N,N,5.0,3.5,159,4.0,4.0,,0,Polinya,,Mediterranean,Mid-range
€€-€€€,N,N,,3.5,122,4.0,4.0,,1,Sant Fost de Campsentelles,Certificate of Excellence 2018,Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.5,102,4.0,3.5,4.0,0,Vilassar de Dalt,,Spanish,Mid-range
€€-€€€,N,N,7.0,3.5,242,4.0,3.5,,8,Vilassar de Dalt,,International,Mid-range
€€-€€€,Y,Y,6.0,4.0,703,4.5,4.0,4.0,21,Sant Quirze del Valles,"Travellers' Choice, Michelin 2021 for Bib Gourmand: good quality, good value cooking, Michelin 2021 for Simple restaurant",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,113,4.5,4.5,4.5,0,Sant Quirze del Valles,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€€€,Y,Y,,4.5,189,4.5,4.5,4.5,8,Caldes de Montbui,"Michelin 2021 for Bib Gourmand: good quality, good value cooking, Michelin 2021 for Comfortable restaurant",Mediterranean,Fine Dining
€€€€,Y,Y,6.0,4.5,441,4.5,4.0,4.0,10,Caldes de Montbui,"Certificate of Excellence 2019, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Fine Dining
€€-€€€,Y,Y,7.0,4.5,159,4.5,4.5,4.5,7,Caldes de Montbui,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2016",Italian,Mid-range
€€-€€€,Y,N,6.0,4.5,130,4.5,4.5,4.0,2,Caldes de Montbui,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Italian,Mid-range
€,N,N,7.0,4.0,108,4.0,4.0,3.5,1,Caldes de Montbui,"Certificate of Excellence 2019, Certificate of Excellence 2018",Pizza,Cheap Eats
€€-€€€,N,N,6.0,4.0,162,4.0,3.5,4.0,2,Caldes de Montbui,"Certificate of Excellence 2018, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.5,239,4.0,4.0,4.0,3,Caldes de Montbui,Certificate of Excellence 2016,Mediterranean,Mid-range
€,Y,N,6.0,4.5,199,4.0,4.5,,6,Caldes de Montbui,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Spanish,Cheap Eats
€€-€€€,N,N,5.0,4.5,136,4.5,4.5,5.0,2,Caldes de Montbui,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,272,4.5,4.5,,15,Caldes de Montbui,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",Mediterranean,Mid-range
€,Y,N,5.0,4.5,212,4.5,4.5,,3,Caldes de Montbui,Certificate of Excellence 2019,Italian,Cheap Eats
€€-€€€,Y,Y,,4.5,135,4.5,4.5,4.0,1,Abrera,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Italian,Mid-range
€€-€€€,N,N,6.0,4.0,145,4.0,4.5,4.0,1,Sant Andreu de Llavaneres,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",Italian,Mid-range
€€€€,Y,Y,6.0,4.0,213,4.0,4.0,4.0,3,Sant Andreu de Llavaneres,"Certificate of Excellence 2016, Certificate of Excellence 2014",Mediterranean,Fine Dining
€€-€€€,N,N,7.0,3.0,199,3.0,3.5,3.0,2,Sant Andreu de Llavaneres,,Mediterranean,Mid-range
€€-€€€,N,Y,,4.0,347,4.0,3.5,4.0,3,Sant Andreu de Llavaneres,,Seafood,Mid-range
€€-€€€,N,Y,7.0,4.0,205,4.0,4.0,3.5,4,Sant Andreu de Llavaneres,Certificate of Excellence 2019,Seafood,Mid-range
€€-€€€,N,N,,4.0,190,4.0,4.0,4.0,4,Sant Andreu de Llavaneres,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,5.0,3.5,104,3.5,3.5,3.5,1,Sant Andreu de Llavaneres,,Mediterranean,Mid-range
€€-€€€,N,N,7.0,4.5,144,4.5,4.5,4.5,2,Sant Andreu de Llavaneres,,Mediterranean,Mid-range
€€€€,N,Y,,4.5,101,4.5,4.5,,1,Castellar del Valles,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",Sushi,Fine Dining
€€-€€€,Y,Y,6.0,4.5,141,4.5,5.0,4.5,4,Castellar del Valles,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.0,147,4.0,4.0,4.0,3,Castellar del Valles,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",Mediterranean,Mid-range
€€-€€€,N,N,5.0,4.0,170,4.0,3.5,3.0,1,Castellar del Valles,,Mediterranean,Mid-range
€€-€€€,N,Y,6.0,4.5,116,4.0,4.5,,0,Castellar del Valles,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,6.0,4.5,151,4.5,4.5,4.5,4,Parets del Valles,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,Y,7.0,4.0,387,4.0,4.0,4.5,7,Parets del Valles,"Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,N,N,7.0,2.5,169,3.5,3.0,,0,Parets del Valles,,Italian,Mid-range
€€-€€€,N,N,2.0,3.5,106,3.5,3.0,3.0,6,Sant Adria de Besos,,Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,155,4.5,4.0,3.0,4,Sant Adria de Besos,Certificate of Excellence 2016,Spanish,Mid-range
€€-€€€,N,Y,6.0,4.5,116,4.0,4.0,4.0,67,Sant Adria de Besos,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€,Y,Y,6.0,4.5,276,4.5,4.0,5.0,4,Sant Vicenc dels Horts,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Cheap Eats
€€-€€€,N,Y,7.0,3.5,345,4.0,4.0,4.0,4,Ripollet,,Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,143,4.0,3.5,4.0,1,Tordera,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",Mediterranean,Mid-range
€€-€€€,Y,N,6.0,4.0,102,4.0,4.0,4.5,1,Tordera,"Certificate of Excellence 2019, Certificate of Excellence 2017",Mediterranean,Mid-range
€€-€€€,N,N,6.0,4.0,118,4.0,4.0,4.5,1,Tordera,Certificate of Excellence 2016,Mediterranean,Mid-range
€€-€€€,N,N,6.0,3.5,109,4.0,4.0,3.5,3,Tordera,,Barbecue,Mid-range
